Date,A,AA
2001-06-18,20.077382716466,29.609721700237998
2001-06-19,19.622295374893,29.298040419183003
2001-06-20,19.019973893399,29.672057956449
2001-06-21,19.796299358435,30.91878308067
2001-06-22,19.675835062136,30.46684522314
2001-06-25,19.843146584774,29.609721700237998
2001-06-26,19.541985844027,29.695434052528
2001-06-27,19.976995802883,29.968155173451
2001-06-28,21.208408609493002,31.168128105514
2001-06-29,21.750497942838003,31.168128105514
2001-07-02,22.145353136262003,31.54214564278
2001-07-03,21.763882864649002,31.362928906173
2001-07-05,21.529646732957,31.775906603571
2001-07-06,20.177769630048,31.012287464986
2001-07-09,20.017150568315998,31.456433290490004
2001-07-10,18.939664362532998,30.778526504195
2001-07-11,17.982642453048,30.326588646665
2001-07-12,20.572624823471998,31.736946443439003
2001-07-13,20.27815654363,32.305764781365
2001-07-16,19.341212016862,30.910991048642998
2001-07-17,19.742759671191,30.692814151904997
2001-07-18,19.066821119737,31.869410987888
2001-07-19,19.381366782295,31.557729706833
2001-07-20,19.341212016862,31.230464361725
2001-07-23,18.544809169109,30.817486664327003
2001-07-24,18.370805185566002,29.009735234207
2001-07-25,18.631811160879998,30.435677095034
2001-07-26,19.548678304932,30.8096946323
2001-07-27,20.144307325520998,30.069451589794003
2001-07-30,19.689219983947,30.427885063008
2001-07-31,19.147130650603,30.568141639483
2001-08-01,21.248563374926,30.046075493715
2001-08-02,21.248563374926,29.608017636999
2001-08-03,20.947402634179,29.545437943182
2001-08-06,20.626164510716,28.966575775377997
2001-08-07,20.766706189731,28.943108390197
2001-08-08,19.374674321389,28.168684679216
2001-08-09,19.167208033319,28.074815138491
2001-08-10,19.133745728792,28.950930851924
2001-08-13,19.354596938673,29.044800392649
2001-08-14,19.769529514813,28.872706234653002
2001-08-15,18.638503621786,28.223441911306
2001-08-16,18.404267490094,28.387713607574
2001-08-17,17.701559095017,28.700612076657
2001-08-20,17.460630502420003,29.568905328362998
2001-08-21,17.701559095017,29.25600685928
2001-08-22,17.654711868678998,29.850513950538
2001-08-23,17.514170189664,29.748821948086
2001-08-24,18.598348856353,30.703162278790003
2001-08-27,18.176723819307,30.562357967703
2001-08-28,18.404267490094,30.335506577617
2001-08-29,18.170031358402,29.725354562905
2001-08-30,17.433860658798,29.326409014823998
2001-08-31,17.735021399545,29.81922410363
2001-09-04,17.286626518877,30.147767496167003
2001-09-05,16.463453827502,29.717532101178
2001-09-06,16.061906173173,28.958753313651
2001-09-07,15.626896214316002,27.7306268225
2001-09-10,15.426122387151,26.439920637531
2001-09-17,14.556102469438,23.529964875057
2001-09-18,14.542717547627001,23.623834415782
2001-09-19,15.225348559987,23.858508267595
2001-09-20,13.933703605227,22.380063001177
2001-09-21,13.485308724559,22.137566687637
2001-09-24,14.054167901526,23.623834415782
2001-09-25,13.237687671056001,23.498675028148998
2001-09-26,12.916449547593,22.716428855441
2001-09-27,12.87629478216,23.662946724418003
2001-09-28,13.08376107023,24.257453815675998
2001-10-01,12.621981267751,24.194874121859
2001-10-02,13.431769037316,24.992765218021002
2001-10-03,14.221479424163,25.102279682201
2001-10-04,14.522640164910001,24.108827042860998
2001-10-05,14.121092510581,24.672044287210998
2001-10-08,14.335251259557,23.514319951603
2001-10-09,13.906933761605,24.726801519301
2001-10-10,14.683259226642,24.883250753842002
2001-10-11,16.142215704038,25.595094771007
2001-10-12,15.633588675221,25.282196301922998
2001-10-15,15.54658668345,25.031877526657
2001-10-16,15.934749415968001,25.665496926550002
2001-10-17,15.807592658764,25.055344911838002
2001-10-18,15.191886255459002,24.953652909386
2001-10-19,15.633588675221,24.773736289663
2001-10-22,15.800900197859,25.681141850004
2001-10-23,15.961519259589998,26.400808328895998
2001-10-24,16.209140313093,26.572902486891998
2001-10-25,16.148908164944,27.229989271965998
2001-10-26,16.289449843959,27.284746504056002
2001-10-29,15.345812856285,26.635482180708
2001-10-30,14.857263210185002,25.947105548725
2001-10-31,14.904110436522998,25.360420919194002
2001-11-01,15.325735473568999,25.721926764339
2001-11-02,15.593433909788,26.138444368528
2001-11-05,16.383144296636,26.099150254924997
2001-11-06,17.05908284809,26.727856072568997
2001-11-07,16.530378436557,27.026491335949
2001-11-08,16.563840741084,27.207244258522
2001-11-09,16.597303045611998,27.498020699182
2001-11-12,16.490223671124,27.262256017566
2001-11-13,16.697689959194,28.527526475573
2001-11-14,16.938618551792,29.549173429244
2001-11-15,16.751229646438,29.470585202038002
2001-11-16,16.148908164944,29.171949938658
2001-11-19,16.336297070298,30.248608651372
2001-11-20,15.914672033252002,29.737785174537002
2001-11-21,16.282757383053998,29.698491060934
2001-11-23,16.798076872776,30.492232155709
2001-11-26,17.567709876908,30.0678557288
2001-11-27,18.069644444819,30.083573374241
2001-11-28,18.036182140292002,29.808514579022003
2001-11-29,18.183416280212,29.863526338066002
2001-11-30,18.250340889267,30.335055701298
2001-12-03,18.410959950999,29.745643997258
2001-12-04,18.83927744895,29.942114565271
2001-12-05,20.030535490127,31.395996768572
2001-12-06,19.916763654734,31.08164385975
2001-12-07,20.177769630048,30.531526269312
2001-12-10,20.043920411938,30.264326296813003
2001-12-11,19.602217992176,30.280043942254
2001-12-12,20.552547440755,29.722067529095998
2001-12-13,19.086898502453,28.503950007412
2001-12-14,19.294364790524,29.093361711451998
2001-12-17,19.347904477767,28.692561752705
2001-12-18,19.287672329618,29.596326365567002
2001-12-19,19.10697588517,27.804514785282997
2001-12-20,18.538116708203003,27.443008940138
2001-12-21,18.705428230841,26.885032526979998
2001-12-24,19.080206041548,27.065785449552003
2001-12-26,18.805815144423,27.623761862711
2001-12-27,19.301057251429,27.859526544327
2001-12-28,19.374674321389,28.409644134765
2001-12-31,19.080206041548,27.938114771532
2002-01-02,19.575448148554003,28.0402794669
2002-01-03,20.813553416069,28.401785312045003
2002-01-04,21.937886848192,29.313408747628003
2002-01-07,21.850884856420002,29.989267501594
2002-01-08,21.917809465475003,29.344844038509997
2002-01-09,21.395797514847,28.684702929984002
2002-01-10,21.22848599221,28.213173566752
2002-01-11,20.773398650637,28.016702998737998
2002-01-14,20.358466074496,27.505879521903
2002-01-15,20.378543457213,27.128656031317
2002-01-16,19.31444217324,26.405644341026
2002-01-17,19.655757679420002,26.539244327276002
2002-01-18,19.060128658831,26.484232568232002
2002-01-22,18.176723819307,26.680703136246
2002-01-23,18.738890535368,27.505879521903
2002-01-24,19.267594946902,27.678773621755
2002-01-25,19.44829139135,27.922397126091
2002-01-28,19.829761662962998,28.134585339546
2002-01-29,19.575448148554003,27.317267776610002
2002-01-30,19.702604905758,26.916467817862
2002-01-31,20.311618848158,28.173879453149
2002-02-01,19.816376741152002,27.623761862711
2002-02-04,19.127053267885998,26.570679618158003
2002-02-05,18.176723819307,26.279903177498003
2002-02-06,18.056259523008002,26.594256086319998
2002-02-07,17.661404329584,26.483742703948003
2002-02-08,17.387013432459,27.170504437255
2002-02-11,17.895640461276,28.204593943728
2002-02-12,17.507477728757998,28.030930057145
2002-02-13,17.975949992142,28.646647473213
2002-02-14,18.270418271984,28.60717840808
2002-02-15,18.404267490094,28.733479416504
2002-02-19,17.433860658798,27.825690918455
2002-02-20,19.31444217324,28.899249490061003
2002-02-21,18.845969909856,29.586011223368
2002-02-22,18.912894518911,29.838613240216
2002-02-25,19.408136625917003,30.020170939826002
2002-02-26,19.883301350207,29.601798849421
2002-02-27,20.505700214417,29.878082305349
2002-02-28,20.847015720597,29.657055540606
2002-03-01,22.078428527207,29.933338996534
2002-03-04,23.396843325588,31.227924332881997
2002-03-05,23.356688560155,30.335923460886
2002-03-06,23.035450436692,31.133198576564002
2002-03-07,23.289763951100003,31.00689756814
2002-03-08,24.153091407908,30.217516265489003
2002-03-11,24.233400938774,30.193834826409002
2002-03-12,24.099551720664,30.722720299185
2002-03-13,23.885392971689,30.272772956674
2002-03-14,23.865315588972003,30.383286339045
2002-03-15,24.969571638378,30.809552242477004
2002-03-18,24.802260115741,30.777976990371
2002-03-19,24.494406914088,30.620100729841
2002-03-20,22.995295671258997,30.193834826409002
2002-03-21,23.637771918186,29.791250362057
2002-03-22,23.001988132164,29.254471076254
2002-03-25,22.346126963426,29.009762872432
2002-03-26,22.433128955198,29.870188492322
2002-03-27,22.252432510749998,29.830719427190004
2002-03-28,23.396843325588,29.791250362057
2002-04-01,24.44755968775,29.712312231792
2002-04-02,23.892085432593998,29.925445183508
2002-04-03,23.457075473737003,29.404453523758
2002-04-04,22.848061531338,29.112382441777
2002-04-05,22.680750008701,29.996489500746
2002-04-08,22.888216296771002,29.885976118375
2002-04-09,21.951271770003,29.507073093103
2002-04-10,22.205585284411,30.272772956674
2002-04-11,21.516261811146002,29.996489500746
2002-04-12,21.650111029256,29.467604027969998
2002-04-15,21.710343177405,28.978187620326
2002-04-16,22.687442469605998,29.664949353633
2002-04-17,23.403535786494004,29.728099857845002
2002-04-18,23.155914732991,29.554435971262002
2002-04-19,23.42361316921,29.586011223368
2002-04-22,22.587055556023998,28.188806317675
2002-04-23,21.623341185633997,28.165124878594998
2002-04-24,20.833630798786,27.620451779766
2002-04-25,20.713166502487,27.565195088581
2002-04-26,20.050612872844,27.344168323838
2002-04-29,19.843146584774,26.760026159876
2002-04-30,20.110845020993,26.862645729221
2002-05-01,20.371850996307,26.957371485539
2002-05-02,19.475061234972,27.298302948444
2002-05-03,19.080206041548,27.488590276578
2002-05-06,18.638503621786,27.036657872261
2002-05-07,18.611733778164,27.298302948444
2002-05-08,20.104152560088,27.750235352761003
2002-05-09,19.234132642374,27.670948966039
2002-05-10,18.705428230841,27.742306714088997
2002-05-13,19.046743737021,28.027737706288
2002-05-14,20.780091111542,28.741315186788
2002-05-15,19.910071193829,28.598599690688
2002-05-16,19.809684280246,28.424169639899002
2002-05-17,20.084075177371,28.273525505127
2002-05-20,19.675835062136,28.051523622305
2002-05-21,19.100283424264,28.225953673094
2002-05-22,18.812507605328,28.107024093011
2002-05-23,18.625118699975,28.463812833259997
2002-05-24,18.270418271984,28.210096395749
2002-05-28,18.163338897496,28.06738089965
2002-05-29,17.868870617655002,27.988094512927
2002-05-30,17.487400346041998,27.869164932844
2002-05-31,17.648019407773,27.734378075416004
2002-06-03,17.085852691712,26.949442846866997
2002-06-04,17.05908284809,26.497510442550002
2002-06-05,16.798076872776,26.481653165205998
2002-06-06,16.483531210218,25.450930137818
2002-06-07,15.861132346008,25.213070977651
2002-06-10,16.550455819273,25.332000557735
2002-06-11,16.905156247264,24.880068153418
2002-06-12,16.51030105384,25.411286944457
2002-06-13,16.061906173173,25.308214641718003
2002-06-14,15.727283127898,24.872139514746
2002-06-17,16.871693942737,25.038640926862
2002-06-18,16.91184870817,25.371643751096002
2002-06-19,16.262680000337,24.824567682713
2002-06-20,16.061906173173,24.737352657318002
2002-06-21,16.035136329551,24.221991143624
2002-06-24,16.16898554766,24.42020711043
2002-06-25,15.760745432425999,24.689780825285002
2002-06-26,15.526509300734,24.856282237401
2002-06-27,16.215832773999,25.355786473751003
2002-06-28,15.827670041481,26.283437198401
2002-07-01,15.479662074395002,26.164507618317
2002-07-02,14.689951687547,25.577788356573
2002-07-03,15.392660082624,25.728432491345
2002-07-05,16.028443868645,26.465795887862
2002-07-08,15.392660082624,25.768075684706
2002-07-09,15.158423950931999,25.339929196407
2002-07-10,14.783646140223999,24.103061563541
2002-07-11,15.760745432425999,24.071347008852
2002-07-12,15.974904181401,23.881059680718998
2002-07-15,15.774130354237,23.151624922874998
2002-07-16,15.586741448883,22.802764821297004
2002-07-17,15.205271177270003,22.882051208019
2002-07-18,14.542717547627001,22.382546971670003
2002-07-19,13.886856378889,21.407324414987
2002-07-22,13.378229350072,19.70266710046
2002-07-23,13.210917827434,18.870160039877
2002-07-24,12.675520954995001,19.77402484851
2002-07-25,11.236641860315,19.187305586766
2002-07-26,11.584649827401,20.297315000876
2002-07-29,12.260588378855,21.684826768515002
2002-07-30,12.401130057869999,20.717532850504
2002-07-31,12.635366189562,21.565897188431002
2002-08-01,11.885810568148,20.959979189791
2002-08-02,11.270104164843,20.330143375416
2002-08-05,10.493778699806,19.213978641079
2002-08-06,10.888633893229999,19.907595297417
2002-08-07,11.290181547559,20.114883033794
2002-08-08,11.511032757439999,20.377979006887
2002-08-09,11.189794633977002,20.888225742583998
2002-08-12,11.015790650434,20.808499690131
2002-08-13,10.634320378821,20.194609086246
2002-08-14,10.734707292404,19.732197982021
2002-08-15,10.728014831498,20.274335138699
2002-08-16,10.68116760516,19.748143192512
2002-08-19,11.671651819172,20.816472295377
2002-08-20,10.841786666891998,20.561348927527998
2002-08-21,11.410645843858,21.541979372694996
2002-08-22,11.390568461142001,21.964527450694
2002-08-23,10.721322370592999,21.422390294017
2002-08-26,10.841786666891998,21.581842398922
2002-08-27,10.246157646303,21.286856004847
2002-08-28,9.9383044446505,19.98732134987
2002-08-29,9.5032944857938,19.676389745304
2002-08-30,8.987974996071198,20.00326656036
2002-09-03,8.5998122635528,18.751567536854
2002-09-04,9.0348222224096,18.448608537534
2002-09-05,9.1820563623303,17.659320618253
2002-09-06,9.4698321812663,18.010115249045
2002-09-09,9.8579949137847,18.576170221458
2002-09-10,10.219387802681,18.942910062739998
2002-09-11,10.326467177169,19.030608720438
2002-09-12,10.219387802681,18.153622143459998
2002-09-13,10.025306436422,17.531758934328998
2002-09-16,9.764300461107801,17.770937091687
2002-09-17,9.878072296501198,17.157046487802
2002-09-18,9.8713798355957,16.686662778331
2002-09-19,9.4162924940224,16.040881753464998
2002-09-20,9.3493678849676,16.838142277991
2002-09-23,8.934435308827302,16.192361253125
2002-09-24,8.8340483952449,15.602388464976
2002-09-25,9.4162924940224,15.929265280032
2002-09-26,9.222211127763302,15.945210490522001
2002-09-27,8.7604313252846,15.387128123354001
2002-09-30,8.740353942568099,15.387128123354001
2002-10-01,8.7336614816626,16.543155883917
2002-10-02,8.3655761318607,16.224251674106
2002-10-03,8.231726913751,16.024936542975
2002-10-04,7.897103868476501,15.235648623694
2002-10-07,7.709714963122799,14.852963571921
2002-10-08,8.1848796874125,14.757292308978
2002-10-09,7.294782386982599,14.374607257206
2002-10-10,7.2613200824551,14.868908782412
2002-10-11,7.294782386982599,16.216279068861
2002-10-14,7.3683994569429005,16.104662595427
2002-10-15,7.9439510948149,17.26069035599
2002-10-16,7.5290185186747,16.878005304218
2002-10-17,8.0978776956412,17.938361801837
2002-10-18,8.0978776956412,18.193485169686
2002-10-21,8.3856535145772,18.918992247005
2002-10-22,8.231726913751,18.608060642439
2002-10-23,8.0309530865863,18.01808785429
2002-10-24,8.7336614816626,18.089841301497
2002-10-25,8.6600444117022,18.552252405723
2002-10-28,9.0482071442206,18.145649538214
2002-10-29,8.5128102717815,17.834717933649
2002-10-30,9.2824432759127,18.177539959195002
2002-10-31,9.202133745046801,17.587567171046
2002-11-01,9.757608000202401,18.376855090327002
2002-11-04,10.058768740949,18.751567536854
2002-11-05,10.085538584571001,18.62400585293
2002-11-06,10.011921514611,19.134252588627
2002-11-07,9.509986946699302,18.829388186795
2002-11-08,9.4029075722115,18.65288774363
2002-11-11,9.0615920660315,17.970954213217002
2002-11-12,9.235596049574198,18.396159826298
2002-11-13,8.9678976133547,17.930840476134
2002-11-14,9.356060345872999,18.67695598588
2002-11-15,9.235596049574198,18.396159826298
2002-11-18,9.101746831464501,18.259773120216
2002-11-19,11.109485103111,18.08327267705
2002-11-20,11.383876000236,18.243727625382
2002-11-21,12.207048691611,19.824208866456
2002-11-22,12.213741152516999,19.655731170707
2002-11-25,13.070376148419001,19.69584490779
2002-11-26,12.555056658697,19.655731170707
2002-11-27,13.103838452946999,20.433937670118002
2002-11-29,12.990066617553001,20.498119649451002
2002-12-02,12.916449547593,20.522187891700998
2002-12-03,12.086584395311998,19.872345350955
2002-12-04,11.450800609291,19.511321717208
2002-12-05,11.343721234802999,19.19843456796
2002-12-06,11.236641860315,19.190411820543
2002-12-09,10.975635885001,18.468364553048
2002-12-10,11.484262913818,18.460341805631
2002-12-11,11.591342288306,18.203613888299
2002-12-12,11.497647835629001,18.65288774363
2002-12-13,11.511032757439999,18.476387300464
2002-12-16,11.792116115471,19.374935011125
2002-12-17,11.644881975550001,19.17436632571
2002-12-18,11.276796625748,18.596728511713
2002-12-19,11.216564477599,18.452319058213998
2002-12-20,12.046429629879,19.134252588627
2002-12-23,12.407822518776,18.789274449712
2002-12-24,12.200356230706001,18.484410047881
2002-12-26,12.247203457044,18.500455542714
2002-12-27,12.180278847989,18.08327267705
2002-12-30,12.053122090785001,18.243727625382
2002-12-31,12.019659786257,18.275818615049
2003-01-02,12.809370173104998,18.893570166127997
2003-01-03,12.749138024956,19.094138851544002
2003-01-06,13.358151967355,19.559458201707002
2003-01-07,13.237687671056001,19.559458201707002
2003-01-08,12.595211424130001,17.529703105304
2003-01-09,13.097145992040998,18.051181687384
2003-01-10,13.317997201922,18.291864109882
2003-01-13,13.130608296569,18.348023341798
2003-01-14,13.324689662828,18.58068301688
2003-01-15,12.635366189562,17.810499264885003
2003-01-16,12.501516971452999,17.746317285552
2003-01-17,12.079891934407,17.770385527802
2003-01-21,11.838963341809,16.960088038724
2003-01-22,11.658266897360999,16.687314626559
2003-01-23,11.624804592834,17.409361894054
2003-01-24,11.176409712165999,16.61510989981
2003-01-27,10.861864049608,16.165836044479
2003-01-28,11.243334321221,16.254086266062
2003-01-29,11.403953382953,16.318268245395
2003-01-30,10.801631901459,15.941199116814001
2003-01-31,11.029175572245,15.860971642648
2003-02-03,11.035868033150999,16.005381096147
2003-02-04,10.908711275945999,15.4999480089
2003-02-05,10.922096197757002,16.037472085813
2003-02-06,8.204957070129,15.730302761589
2003-02-07,7.662867736784401,15.835387004087
2003-02-10,7.8502566421381,16.005138472737
2003-02-11,8.0644153911137,16.013221876006
2003-02-12,8.3187289055223,15.98088826293
2003-02-13,8.3321138273333,15.997055069468
2003-02-14,8.3588836709552,16.207223554464
2003-02-18,8.499425349970501,16.934729848678998
2003-02-19,8.3856535145772,16.595226911378
2003-02-20,8.4325007409156,16.368891619844998
2003-02-21,9.0013599178821,16.789228589836
2003-02-24,8.6935067162297,16.126389521773
2003-02-25,8.820663473434,16.441642249266
2003-02-26,8.5663499590254,16.393141829652
2003-02-27,8.76712378619,16.546726491763998
2003-02-28,8.8340483952449,16.570976701571
2003-03-03,8.713584098946098,16.522476281957
2003-03-04,8.5998122635528,16.158723134849
2003-03-05,8.7202765598516,16.174889941387
2003-03-06,8.740353942568099,15.536301083132
2003-03-07,8.9612051524492,15.46355045371
2003-03-10,8.6533519507967,15.196798145831
2003-03-11,8.4057308972937,15.010879870643
2003-03-12,8.3053439837113,15.253381968715
2003-03-13,8.7202765598516,16.06980569889
2003-03-14,8.9612051524492,16.118306118503998
2003-03-17,9.409600033117,16.821562202912
2003-03-18,9.9048421401231,17.088314510790998
2003-03-19,9.8111476874463,17.177231946751
2003-03-20,9.9249195228396,17.136814930405
2003-03-21,9.9048421401231,17.686486352701
2003-03-24,9.543449251226699,16.837729009449998
2003-03-25,9.5032944857938,17.241899172903
2003-03-26,9.396215111306,16.797311993104998
2003-03-27,9.4631397203609,16.352724813307
2003-03-28,9.315905580440099,16.490142668881
2003-03-31,8.8005860907175,15.665635535437
2003-04-01,9.0348222224096,15.689885745244
2003-04-02,9.6103738602816,16.247640570809
2003-04-03,9.6371437039036,16.094055908697
2003-04-04,9.6103738602816,16.199140151194
2003-04-07,9.5568341730377,17.484401270975003
2003-04-08,9.5836040166597,17.435900851360003
2003-04-09,9.1887488232358,17.298482995786
2003-04-10,9.4229849549279,17.177231946751
2003-04-11,9.3627528067785,17.201482156558
2003-04-14,9.4363698767389,17.823904208275
2003-04-15,9.4899095639828,18.260407984805
2003-04-16,9.770992922013301,18.082573112885
2003-04-17,9.998536592799901,18.357408824033
2003-04-21,10.226080263587,18.389742437109
2003-04-22,10.386699325318,18.333158614226
2003-04-23,10.861864049608,18.357408824033
2003-04-24,10.641012839727,17.791570595199
2003-04-25,10.453623934372999,17.718819965778
2003-04-28,10.714629909687,18.163407145576
2003-04-29,10.781554518742,18.357408824033
2003-04-30,10.721322370592999,18.656494744988
2003-05-01,10.835094205986,18.542586796262
2003-05-02,10.875248971419001,18.778538975767
2003-05-05,10.707937448782001,18.859901796286
2003-05-06,10.754784675120002,18.900583206545
2003-05-07,10.701244987876,18.762266411663
2003-05-08,10.721322370592999,18.501905386002
2003-05-09,10.928788658663,18.786675257819
2003-05-12,10.908711275945999,18.933128334753
2003-05-13,10.868556510513,18.689039873196002
2003-05-14,10.902018815041,18.477496539847
2003-05-15,11.183102173071001,18.510041668053997
2003-05-16,11.049252954962,18.493769103951003
2003-05-19,10.380006864413,17.875411668007
2003-05-20,10.734707292404,18.021864744941002
2003-05-21,10.607550535199,18.648358462937
2003-05-22,10.81501682327,19.299261027088
2003-05-23,10.881941432324,19.396896411710998
2003-05-27,11.477570452913001,19.860664488668
2003-05-28,11.812193498187002,19.811846796357
2003-05-29,11.805501037282,19.551485770697
2003-05-30,12.133431621651,20.023390129705998
2003-06-02,12.53497927598,20.584793591287
2003-06-03,12.749138024956,20.397659104093
2003-06-04,13.324689662828,21.138060770815
2003-06-05,13.150685679284999,21.024152822089
2003-06-06,12.923142008498,21.097379360555998
2003-06-09,12.575134041413,20.747519232325
2003-06-10,12.581826502319,21.11365192466
2003-06-11,12.642058650467998,21.219423591334
2003-06-12,12.608596345939999,21.268241283646
2003-06-13,12.662136033184,20.812609488739998
2003-06-16,12.87629478216,21.382149232372
2003-06-17,12.87629478216,21.642510258033
2003-06-18,13.090453531136,21.642510258033
2003-06-19,12.889679703971,21.439103206735002
2003-06-20,12.755830485861,21.349604104165
2003-06-23,12.642058650467998,20.397659104093
2003-06-24,12.548364197790999,20.308160001523
2003-06-25,12.662136033184,19.942027309187
2003-06-26,12.94991185212,20.535975898975
2003-06-27,13.08376107023,20.413931668197
2003-06-30,13.08376107023,20.747519232325
2003-07-01,13.324689662828,20.747519232325
2003-07-02,13.585695638141999,20.77192807848
2003-07-03,13.378229350072,20.584793591287
2003-07-07,14.248249267785,20.918381155414
2003-07-08,14.509255243099,20.999743975933
2003-07-09,14.569487391249002,20.723110386169
2003-07-10,14.094322666959,20.300023719471
2003-07-11,14.522640164910001,20.560384745131
2003-07-14,14.823800905657,20.430204232300998
2003-07-15,14.877340592901001,20.137298078433002
2003-07-16,14.683259226642,20.015253847653998
2003-07-17,14.121092510581,19.77930166815
2003-07-18,14.214786963258,20.096616668173002
2003-07-21,13.726237317156999,19.681666283527
2003-07-22,14.375406024989,20.234933463055
2003-07-23,14.489177860383,20.869563463103002
2003-07-24,14.469100477665998,21.024152822089
2003-07-25,14.542717547627001,21.732009360604
2003-07-28,14.703336609358,21.911007565745003
2003-07-29,14.683259226642,21.919143847797
2003-07-30,14.422253251328002,21.927280129849
2003-07-31,14.542717547627001,22.594455258104
2003-08-01,14.422253251328002,22.057460642679
2003-08-04,14.428945712233,22.269003976028
2003-08-05,13.940396066133001,21.821508463174
2003-08-06,13.773084543496001,21.642510258033
2003-08-07,13.833316691645,21.683422375722998
2003-08-08,13.846701613455998,21.953442352477
2003-08-11,14.067552823337,22.248009599845
2003-08-12,14.221479424163,22.174367788003
2003-08-13,14.382098485895,22.108908399699
2003-08-14,14.562794930343001,22.747137435664
2003-08-15,14.576179852154,22.665313200284
2003-08-18,15.031267193727,23.058069530108
2003-08-19,16.255987539432002,22.951698024114
2003-08-20,16.316219687581,23.123528918412
2003-08-21,16.657535193761,23.393548895166997
2003-08-22,16.269372461243,23.017157412417998
2003-08-25,16.135523243132997,22.738955012126002
2003-08-26,16.061906173173,22.706225317974
2003-08-27,16.396529218447,22.59985381198
2003-08-28,16.255987539432002,23.197170730254
2003-08-29,16.276064922148,23.369001624552997
2003-09-02,16.51030105384,23.418096165781
2003-09-03,16.396529218447,23.148076189026
2003-09-04,16.831539177304002,22.984427718266
2003-09-05,17.065775308996,22.902603482886
2003-09-08,17.688174173206,23.074434377184
2003-09-09,17.320088823404,23.377184048091003
2003-09-10,16.389836757542,22.845326518120004
2003-09-11,16.757922107343,23.098981647798
2003-09-12,16.711074881005,23.876311883909
2003-09-15,16.396529218447,23.352636777477002
2003-09-16,16.51030105384,23.025339835956
2003-09-17,16.463453827502,22.918968329962002
2003-09-18,16.43668398388,23.156258612564002
2003-09-19,16.757922107343,23.278994965635
2003-09-22,16.349681992109,22.632583506132
2003-09-23,16.496916132029,22.624401082593998
2003-09-24,15.439507308962,22.460752611834003
2003-09-25,15.272195786325,22.223462329231
2003-09-26,14.977727506483,21.830705999407
2003-09-29,15.165116411837001,22.387110799991998
2003-09-30,14.797031062035,21.405219975431002
2003-10-01,14.890725514711999,21.838888422944997
2003-10-02,14.716721531169,22.198915058617
2003-10-03,15.392660082624,23.033522259494
2003-10-06,15.41273746534,23.131711341950002
2003-10-07,15.680435901560001,23.066251953646002
2003-10-08,15.667050979749,23.459008283470997
2003-10-09,15.81428511967,24.28543306081
2003-10-10,15.861132346008,24.3263451785
2003-10-13,15.981596642307,24.637277272944
2003-10-14,16.108753399511002,25.1445875323
2003-10-15,16.222525234904,25.169134802915
2003-10-16,16.276064922148,25.218229344143
2003-10-17,16.048521251362,24.645459696482
2003-10-20,15.948134337778999,24.710919084786
2003-10-21,16.075291094984,24.653642120020002
2003-10-22,15.713898206087,24.260885790196
2003-10-23,15.372582699907,24.179061554815
2003-10-24,15.439507308962,23.859947036833
2003-10-27,15.305658090852,24.539088190488
2003-10-28,16.061906173173,24.923662096774002
2003-10-29,16.122138321322,25.602803250429
2003-10-30,16.603995506517002,26.306491674697998
2003-10-31,16.677612576478,25.831911109493
2003-11-03,16.925233629981,26.33922136885
2003-11-04,16.998850699941002,26.208302592242
2003-11-05,17.132699918051,26.273761980546
2003-11-06,17.581094798719,26.462840993547
2003-11-07,17.949180148520004,27.104065472421
2003-11-10,17.313396362499002,26.36419107372
2003-11-11,17.380320971554,25.829837341325003
2003-11-12,17.982642453048,26.890323979463002
2003-11-13,17.735021399545,27.235598698857004
2003-11-14,17.808638469505,26.610815873287002
2003-11-17,17.902332922182,26.791674059637
2003-11-18,18.584963934542,26.512165953460997
2003-11-19,18.538116708203003,26.36419107372
2003-11-20,18.230263506551,25.788733208064
2003-11-21,18.196801202023,25.780512381412002
2003-11-24,18.538116708203003,26.043578834283
2003-11-25,18.591656395447,26.586153393331
2003-11-26,18.758967918085002,26.808115712941
2003-11-28,18.926279440722002,26.972532245986
2003-12-01,18.926279440722002,27.893264831036
2003-12-02,18.605041317258,28.074123017385002
2003-12-03,18.939664362532998,28.337189470257
2003-12-04,18.732198074463,29.142830482176
2003-12-05,18.016104757575,28.756451629521
2003-12-08,18.377497646472,29.200376268741998
2003-12-09,17.975949992142,28.740009976216
2003-12-10,17.755098782261,27.728848297991
2003-12-11,18.263725811078,28.485164349997
2003-12-12,18.236955967456,28.633139229737
2003-12-15,18.14326151478,28.723568322912
2003-12-16,18.377497646472,28.756451629521
2003-12-17,18.190108741118,29.274363708612
2003-12-18,18.618426239069,29.907367360833998
2003-12-19,18.732198074463,30.663683412840005
2003-12-22,18.986511588871,31.008958132233
2003-12-23,18.919586979816,30.729450026057002
2003-12-24,18.785737761706,30.433500266577
2003-12-26,18.705428230841,30.819879119232002
2003-12-29,19.133745728792,31.987236503850003
2003-12-30,19.207362798752,31.329570371671
2003-12-31,19.568755687649,31.239141278496
2004-01-02,19.274287407806998,30.869204079145003
2004-01-05,19.776221975719,31.88036575737
2004-01-06,20.398620839929,31.641961784456
2004-01-07,20.659626815243,31.403557811541
2004-01-08,21.603263802917,31.781715837544
2004-01-09,21.449337202091,30.622579279577998
2004-01-12,21.683573333783002,29.570313468092
2004-01-13,21.576493959295,28.896205682609
2004-01-14,21.509569350240003,29.56209264144
